uuid,name,chinese,math,english,physics,chemistry,biology,sum,
32b0933e-3735-4a9f-a844-704f0ca117d4,Celestina,10,97,5,73,53,18,256,
685b62e0-c6fe-4309-b9ec-041fb223e900,Celica,77,4,8,15,58,36,198,
b4fba8a8-d0d5-41a5-ae92-4c2c6d9b06c0,Celisa,32,29,26,86,33,61,267,
b01a8cad-a80d-4e55-afda-3fcd7fd96217,Celsey,46,15,30,8,7,87,193,
bad81060-5873-4465-82f3-b80b7186aebe,Cendy,76,65,54,50,60,85,390,
87fc63c3-0d80-491d-9f0a-97aef17e7416,Centhia,33,13,18,36,18,83,201,
912390e0-9f26-4cb9-ac78-a5fdd29ae537,Cephas,3,18,28,50,14,99,212,
3ac41222-3240-427a-8a59-3800787fa0b9,Cephus,87,17,55,63,71,89,382,
4d3da8f0-637e-407e-9806-87e92e5fe76e,Cera,52,22,52,56,65,76,323,
eaeacbaa-a8d5-4ef9-af0e-3f2d408030af,Cerina,57,36,56,5,45,63,262,
05da8cca-9254-40cc-b908-1047509b8abd,Cerissa,45,54,42,22,57,55,275,
42d1411c-1ce2-481f-b0f8-bf0d2f03b14b,Cesare,19,35,35,12,32,20,153,
ba52b05b-d835-45dd-8418-15684749337e,Cesario,48,56,6,37,49,87,283,
e88b3a57-bbdd-4bfb-896f-51ae1f46c800,Ceslie,95,94,2,63,73,3,330,
aafc849d-6c20-4a84-a545-1cf8920c7b9f,Cha,58,7,53,46,37,29,230,
50ca305b-99ab-4d5e-bcaf-ed13abbf3a86,Chabeli,50,83,96,30,77,6,342,
50d3ce43-9286-49a0-b537-247782060fca,Chabeli,20,5,6,65,34,40,170,
369c4b04-4d95-4269-a653-83fbc0e7d19a,Chadd,51,14,22,100,44,0,231,
74cf6e36-d296-44f6-9954-ef0e51f6ce53,Chaddrick,50,91,94,87,19,65,406,
f7ba55d7-fe0e-4aaa-93b1-c73601d8de2a,Chaffee,17,95,83,87,76,55,413,
1a72193f-a6bb-4dde-bfe3-b71ab297f9df,Chai,77,8,20,94,24,64,287,
b21349a9-1a38-4648-a768-c4a4406af0bf,Chai,79,53,69,12,82,98,393,
eeb3358a-acec-4c9f-9d8e-17759a7c0bb9,Chaim,75,4,32,10,100,22,243,
404331e9-3bca-4118-bd19-2613273fa563,Chalisa,40,50,13,60,44,52,259,
597682fa-ba8f-4d3d-9144-1b239f58f698,Chalmers,67,90,57,14,31,19,278,
306c81af-bad9-43e3-baba-71618ee59e90,Chamisa,65,26,18,23,22,48,202,
aa7b33e6-e54c-42dc-8070-b1e950ac833b,Champ,8,29,4,83,91,20,235,
6bc35f18-4e71-4c8f-b84e-0cb8ceee275f,Chana,93,48,12,37,49,90,329,
884b3021-388f-4690-b453-3ade6423eea7,Chancelor,7,96,5,61,4,25,198,
38efb208-2128-43a6-a5b1-1a91100dc226,Chanda,35,94,6,82,93,10,320,
6d11d9a9-1f23-4f3e-9a21-1e352950f28e,Chanele,67,19,22,74,54,87,323,
17820b2c-a23b-4db1-9b4e-833d27c0aec4,Chanell,10,51,97,31,70,81,340,
4823f108-d4f7-43b9-baac-49aaee778e63,Chani,22,90,4,90,38,100,344,
4211f17a-b50b-4dbe-b49c-fdf6694d6987,Chanice,53,8,92,74,77,51,355,
d486221c-76d3-4760-9bec-394f18e235ea,Chanise,15,33,10,46,3,7,114,
b5bf5ed3-17e8-4afc-8447-a9a368ef2ea1,Channing,39,67,66,3,60,92,327,
5abd2d94-1512-4c3f-a564-6699404228e3,Channing,61,82,52,98,94,42,429,
1bbb6714-02db-4b69-a91c-ca042b1ae67a,Chantal,89,88,78,25,18,100,398,
45048e00-0763-4c52-82df-64fd415a7c2e,Chantee,75,36,16,84,5,61,277,
667edfae-8c8e-4e3a-9798-de7e8f05bce5,Chantel,94,3,50,40,52,96,335,
31b55726-b836-421b-a06c-989c3869370e,Chantell,40,94,86,48,88,37,393,
eaf6fa60-3514-45ff-868b-ddd0d712be1c,Chanteria,42,69,40,46,18,13,228,
8770f0c9-4268-4480-b5bc-cd6c883ab885,Chantha,21,5,16,25,41,13,121,
5f5c797d-97b9-4b04-bda8-3458dc349972,Chantil,59,13,64,43,90,37,306,
aa484f2a-dc2a-4370-a4e5-ea4b57223de4,Chapman,55,47,80,30,33,17,262,
1ebae8c3-1116-4044-879d-b6167eb7b542,Chaquille,36,44,20,23,82,35,240,
b12e3720-3360-4297-ac25-34c149fea584,Charda,78,70,84,20,3,95,350,
edcc5394-366b-48c2-96e3-d922d9439f08,Chardonnay,84,23,78,44,64,24,317,
74532c2e-44f6-4e1d-b9b0-54291ea26b39,Chari,32,31,81,59,62,20,285,
71176787-2b88-4052-890e-3f54df5b0f60,Charis,54,69,30,100,97,49,399,
905429a7-a0ff-4db1-b7b6-073ee674de89,Charissa,57,55,7,45,38,59,261,
19f87bf0-140e-421f-bc23-2e239ab190c4,Charissa,41,51,70,36,10,60,268,
46319c71-149c-4974-aa00-b392bf95d1c7,Charisse,90,81,22,25,50,89,357,
efad42ed-57fc-459f-80c6-a3048bdd1bc4,Charito,49,63,13,63,30,67,285,
95e0c758-2014-4616-9445-ec2aa22e4d05,Charito,39,20,87,72,79,76,373,
17af04c9-fdcc-445b-a341-1e0802d4e759,Charito,76,38,86,47,8,22,277,
5945fe4c-c5d5-42d1-a74a-f026ef0dde23,Charlee,96,92,61,77,42,3,371,
44efb1f5-8054-45bb-9f82-1a81117967b1,Charlee,1,30,46,62,70,41,250,
7b55c4b4-2170-4d2c-89f2-916fed44785f,Charles,79,23,93,56,7,92,350,
2590d1b8-254c-4f08-83a0-afcbc5699121,Charletta,26,31,86,1,20,75,239,
865e3ac0-a802-42fa-b089-8dc285ae918a,Charley,58,86,86,35,91,40,396,
fcb1151b-ced4-4f8a-8e42-9e30e9dd6d87,Charlsie,30,1,15,99,72,13,230,
f6691c9d-0c4b-415d-ac3a-6acfdfb997de,Charlynn,1,40,16,64,72,83,276,
1abfd861-8435-4235-8b05-42e7875d1917,Charma,38,89,99,97,40,70,433,
a0e9b3bd-1a47-4407-b40b-fe4206506d4c,Charmian,66,92,3,37,38,37,273,
f4dcb2a4-9b6c-4acb-b330-081f5f919952,Charmon,73,5,36,43,0,32,189,
048efc1d-6aac-4e0d-98d4-cded20f76336,Charnae,1,43,74,24,90,22,254,
44ce6d0c-151f-4681-a4ea-c9b0a89d4fb7,Charnele,81,51,28,97,13,3,273,
ae616c94-9d33-4899-ac8f-00eb0426c578,Charnell,96,27,42,23,94,58,340,
9212ad08-17c5-4354-91f0-6fe9c3b77532,Charnissa,3,18,53,29,71,89,263,
49f477e9-76ef-42da-ab35-c61f8ddd732d,Charolette,79,71,67,70,99,2,388,
c89a45cf-8a07-4f83-9af5-dca97ac057e0,Charolette,54,85,25,13,97,38,312,
7b33eb8f-b302-41e5-af30-050fa41ca1d9,Charrisse,93,81,28,9,94,79,384,
933672ec-ddc1-4855-b87c-b8d75dce5d86,Charvi,14,59,49,100,93,96,411,
913b46c3-f86e-4163-aed7-8b9d2b8bc95d,Chas,47,59,95,97,95,75,468,
00a80b07-78ef-4e6e-8a0b-aa09f85ada8d,Chas,98,42,16,40,53,82,331,
ddc368c3-311f-4b10-8233-2f479dfc8bff,Chaselyn,72,66,83,5,31,93,350,
ac132dad-869a-419f-bedf-7778010db5fc,Chasen,43,76,41,23,4,27,214,
b07cbb33-c71d-4adb-b768-b919dbffb2e0,Chasey,87,35,78,75,7,17,299,
648c39b3-c4a7-4d33-9bf8-ae7da3624e5b,Chaskel,32,85,8,33,53,50,261,
9a5d4ee9-9cfe-40b4-a800-5c63984c4502,Chaskel,14,32,75,100,90,11,322,
1ee09119-37c2-41a7-b760-ee37cb8630ae,Chastelyn,68,15,42,57,0,46,228,
52397f77-2456-4c21-86c7-d6832773db80,Chasten,45,33,97,41,95,52,363,
768b0c1a-555c-4b16-8c17-adcea52647b4,Chau,52,61,25,70,13,57,278,
cfa137c7-7489-4859-9b4b-9053085a73a9,Chau,33,71,3,44,70,48,269,
c48bdd34-a173-4d55-9ed3-3880ea6222c5,Chauncey,8,91,25,9,12,10,155,
10443e2b-6277-4fff-bb8a-7f169dbcfaa1,Chaunte,74,26,92,71,2,56,321,
5bb37bd2-ed3f-45f6-965a-cad9dbb8f914,Chava,94,91,27,84,57,47,400,
f6850341-9cf0-4c9b-be0a-b0f6a86dd82b,Chavez,14,76,14,14,34,83,235,
a1947f5e-6729-4653-a310-e9e8f2ceb806,Chavez,3,53,30,12,36,65,199,
7ef3e108-ac96-407c-9708-0dff4a0a7240,Chavie,3,62,76,96,13,44,294,
f450320f-4a10-4d8f-a453-c4f383435cbd,Chavis,84,36,65,72,90,29,376,
4dbfd4d3-f33c-4718-bab6-4574d19ead73,Chavonne,38,2,2,13,0,23,78,
a4986fdd-ceff-4c92-9320-b782cacf0baa,Chayanne,48,34,69,15,89,25,280,
b7a1e7ff-c7d9-4e74-962f-7def1261a0d8,Chayanne,80,8,20,8,47,71,234,
ef572ec7-7a58-4bad-a51f-4b259f8c5022,Chayla,36,99,53,88,28,28,332,
43cfdc59-5afd-4429-9cda-8a2c61bbeafd,Chayse,98,33,20,42,61,64,318,
fe642c6f-5a9e-461d-8e64-ad08b83c18ca,Chaz,74,100,67,49,97,12,399,
86bcab9f-0f78-436f-b3d7-7ade652d6d44,Cheetara,6,76,53,86,83,98,402,
63610beb-9b2e-425a-a19c-8650927f6f59,Cheikh,24,23,63,60,17,3,190,
a85003fe-4e91-4480-bfed-973b216fe36d,Chelci,94,5,35,22,79,97,332,
275fa422-312e-42fe-a10c-89428d03e3d2,Chelesa,42,97,16,34,51,77,317,
8c1eeb0a-0796-4e9c-a486-3d2aefa91158,Chelsea,4,62,31,1,83,14,195,
f7a255ab-33ba-4d5c-846a-aad07fe2040b,Chelsy,68,92,16,44,97,69,386,
5ff6832e-fd05-4980-9047-13da0923f40e,Chenay,45,74,57,73,4,37,290,
bdfbd2c2-4622-48ad-99ce-d976cfd03cba,Chenin,83,56,63,76,35,24,337,
1b0a5bc1-a79a-4879-8c70-2d0854b25a0c,Chenique,15,82,78,56,1,49,281,
4b544cdf-792a-407a-9a18-585dd05ab3a9,Cher,37,25,89,3,22,63,239,
d2a8cf60-c2c7-4093-992c-b6a7e4796192,Chera,66,0,90,99,28,15,298,
61d8b456-d929-4da4-a16f-cd7cbfaba82e,Cheree,51,31,14,94,27,13,230,
97c50f19-1841-42a3-9c53-862db14d24dc,Cherene,75,84,83,11,79,62,394,
f2c5ee7d-19a7-4349-ad04-b08dc8ab9b51,Cheri,13,91,97,79,76,6,362,
a752ea40-d83b-4a55-8ee7-e4429e3c390a,Cherice,98,80,99,27,53,83,440,
6f5e6977-7a25-4bd5-8207-7c41ed5debc2,Cherika,8,82,58,96,71,70,385,
7740a0ea-8eb6-461f-8453-f87b9d29d884,Cherika,48,42,59,35,32,34,250,
7e6333d6-d751-4e09-adcb-e76e04254719,Cherish,91,53,28,33,51,5,261,
0b7247de-56e7-420e-b0eb-fa559d42b4ca,Cherith,51,3,31,23,56,61,225,
0c77ea5c-b09e-475c-878d-b7473e67ccc3,Cherlene,5,30,5,3,99,73,215,
74bad411-6d6f-42e3-8582-43048c5ab9aa,Cherlene,23,6,77,34,95,1,236,
917c02b1-353b-4766-a0a6-06dd331ba83a,Cherrie,31,70,34,18,13,20,186,
245b53d5-c4c3-423d-b552-55b8bbc30ff8,Cherry,73,97,46,78,64,1,359,
147adfde-d66c-4a50-98e7-cd2db515c93e,Cherryl,70,88,78,27,9,17,289,
ab1b5706-3f2f-4d3a-a345-42bf58da2234,Cheryl,53,75,29,34,50,5,246,
8ccde0e8-0f35-48ca-bae1-606c5e014a2d,Cheryle,38,33,22,59,35,5,192,
7c72c4a4-78c2-42fb-8b89-552e646cdbfa,Cheskel,12,98,58,4,70,13,255,
1e084963-4d03-44fd-877a-1242abc5dd8f,Chesley,78,32,19,76,35,73,313,
b4563262-81d9-4fa4-8887-606a1b0ad74f,Chessie,94,100,47,11,43,20,315,
aac2f450-d71a-489c-836b-a6d87e410f15,Chevelle,92,84,58,45,8,71,358,
cc8f1fb4-f022-4281-8507-bab137a84b3b,Cheveyo,2,32,50,28,85,58,255,
6873bb7a-2a43-4bd5-b25d-c983b221a782,Cheyanne,76,97,84,73,19,42,391,
c4b13c53-524e-473c-b4b1-cbf879ecc881,Chezkel,97,81,13,86,74,4,355,
ffc10dfe-f86b-4556-8cec-9d430b7bf356,Chia,60,37,76,55,77,59,364,
3edc5406-e537-4aed-b922-6ec58f48a4c6,Chia,57,19,79,17,94,48,314,
773e8bd2-4c51-4b72-89b1-648572534550,Chia,75,40,37,9,67,5,233,
7bfb7aa0-7215-49bc-adf4-a494a7ae61f8,Chiamaka,63,58,96,29,68,91,405,
10b8f393-66dc-49ff-b3a3-4d1b8108df92,Chianti,2,82,11,43,91,96,325,
9790d072-e0e3-4643-953b-4de510020c66,Chiara,54,3,14,16,40,32,159,
960dac20-5ffa-4c9b-8cfd-bb3e196ae3bc,Chidera,12,13,86,25,52,85,273,
13530b54-5557-4598-b8d7-8d9e46474462,Chiffon,79,75,68,14,9,97,342,
da17bc25-b7da-4615-af6b-e3e2451a597a,Chihiro,39,52,32,42,82,9,256,
35ce16d5-dc46-462b-9f6e-ca354057a029,Chika,84,51,94,10,63,98,400,
4ada5866-8f7c-4ba3-8262-ec622ea61fac,Chimene,17,78,42,32,8,99,276,
5729e879-b70a-4d75-a5fe-4d810140201b,China,25,26,58,85,63,52,309,
b28a4a22-e4c2-4862-b851-2c98ef32b8b9,China,96,73,54,78,13,22,336,
a13188cf-e308-48fe-9773-404e2b4ea702,Chinita,35,9,39,53,27,6,169,
7e06e55f-754c-436a-8b80-6291d05608a4,Chinyere,99,33,63,62,60,92,409,
673f0fa1-e505-400c-ac1c-0b217364b8a0,Chioma,3,16,22,64,82,92,279,
eec88fd7-e0c0-442d-9335-64ef56fbe2a4,Chisom,23,49,65,61,96,41,335,
612ca734-e375-411c-bcac-694f65a287ef,Chisom,13,65,83,22,0,21,204,
193c9923-d1c9-494d-bc53-eb9dcb01b647,Chistian,64,75,35,58,83,61,376,
287da8c7-69a5-4a2c-bc63-cbfcaf5d7b03,Chiyeko,92,59,10,74,39,98,372,
2ae5b24a-7a82-4bc6-ba0e-ab864f5ae0e2,Chiyo,75,83,81,21,23,14,297,
b7f6b5db-4a70-4788-8802-7867c3070a76,Chizara,95,30,88,35,53,42,343,
02873d30-e5a0-4a5c-b9a2-b6ac3810a79d,Chloey,99,72,39,5,42,91,348,
b0392ad8-bee1-4892-abec-597a24fc2b50,Chloie,38,41,16,83,36,42,256,
a641a1aa-b0ca-4ad3-8d93-fdb97197de52,Choice,44,40,54,79,30,83,330,
598eeebb-cb15-4236-b305-b008fc5fa94f,Chong,43,62,71,90,97,36,399,
2a640567-1cce-4464-9faf-8a09cbdc17a0,Chris,42,71,55,46,87,84,385,
744d7447-8f60-4ca4-a0b8-9a0211ee9943,Chrishun,93,8,33,59,93,73,359,
05a5398b-2847-4688-9bd8-413561b96144,Chrislynn,65,57,86,66,58,92,424,
f499e4bb-1de0-41f5-b593-0f7898fd8978,Chrislynn,76,61,59,36,63,38,333,
a1fa3394-bbd3-4f3c-bde9-d91ab9e14940,Christabelle,72,100,12,13,75,24,296,
279be74d-a59a-471a-8582-33957e8557a1,Christe,27,87,16,26,67,35,258,
d155a94c-f1d9-4f4f-b37d-785940569cab,Christeen,83,34,60,64,84,6,331,
ff8d18da-bffd-4707-b17f-3e756cb55533,Christella,64,4,71,75,7,71,292,
afb4295a-7f62-4b31-a1f0-9ab873c3426e,Christelle,53,5,72,16,11,13,170,
d42121f3-007a-4e75-9fd5-b00f7a426f89,Christiaan,32,60,17,95,1,39,244,
e517dd00-bcea-44d9-9ddb-1cf8021916ba,Christian,31,80,60,90,35,87,383,
8e23d6eb-030f-40a2-bbab-2da7f46af3be,Christianjames,35,27,96,28,15,85,286,
e26e6035-801a-4b18-8b8b-76948110f501,Christianna,31,69,19,48,66,48,281,
fbd0e793-7a87-4588-9690-5714ecaab142,Christianpaul,91,16,14,33,61,63,278,
6da13429-2e4b-4823-a1e6-fcb5b6435f10,Christie,8,17,69,56,100,74,324,
0caf73ca-f619-4ff3-97a5-4d1f8a9aca33,Christien,6,15,82,38,45,98,284,
8394b47d-4eda-4514-8397-9b57f6fea346,Christina,32,77,82,7,2,97,297,
7a7e4a0c-0922-432d-9c1f-20062f4a1022,Christine,14,73,7,80,82,89,345,
004e2411-bf2a-4825-a197-7d1819efc5d2,Christion,40,15,79,83,10,89,316,
351dcd91-8460-48de-8f68-fac91d6a11bf,Christle,42,78,86,71,25,50,352,
d4c474f5-d4bc-40ad-96a1-e6730d13c9b7,Christle,69,38,57,51,49,70,334,
496193b3-0466-493b-8c95-5880a11a521b,Christoper,68,74,97,40,36,7,322,
c60d75c3-4632-45c9-8da2-59265f61511f,Christophe,50,32,97,92,21,90,382,
2bc9c130-b7c9-4ee6-9bb5-f2c9f982700d,Christophere,53,11,21,89,74,26,274,
ac9ff349-619e-490c-b0c9-a95ea73dbe6c,Christpher,61,37,97,10,78,94,377,
023c60a0-3e1c-4de5-ba55-07da2b290f94,Christy,85,82,17,34,67,57,342,
235f369e-c9d8-42e7-8176-6004647c2edd,Christyana,89,92,27,34,98,30,370,
45be778d-6567-4572-b6a5-a05aa1a58b84,Chritian,61,17,100,13,85,43,319,
6dc225ca-c2c1-40f6-ba4e-6ff8fa7326a3,Chritopher,16,9,47,19,44,60,195,
1a12cf91-affe-4075-92f7-5d282840c713,Chritopher,1,91,90,20,74,28,304,
72fbe964-317b-44f2-9551-6156d9572526,Chrystian,38,15,81,71,77,3,285,
0e205a97-15a0-45f1-9f91-2e155829210a,Chrystie,50,27,2,61,79,97,316,
1cdbf849-f622-4f16-9587-1c3cfd78d588,Chrystle,33,80,65,98,15,54,345,
d24d4705-db7a-4df8-80c4-f527a8c394dc,Chrystle,28,7,19,24,7,75,160,
aa3cf97f-79b1-4560-9582-7b6e66959446,Chun,16,94,94,80,23,26,333,
2dc7caaf-f91f-42aa-b3ab-55253b037858,Chung,19,84,93,64,14,9,283,
c7641a16-00b6-44d8-9e27-605c6d26856f,Chyanna,78,72,33,14,99,61,357,
ea7091d3-ab8d-456b-8ea3-b152ce457343,Chyenne,72,17,63,60,94,36,342,
3f3bd7bf-d9ed-4fda-8fd5-eedcf3608d1b,Chyrl,87,6,11,50,82,71,307,
ee1fb4fe-6f25-47e0-a007-8c95c493e1e5,Ciarah,51,29,22,97,24,79,302,
a594ae28-c0cd-46e3-8794-6b61ebd641a6,Ciarra,65,37,88,56,33,48,327,
4a695fdc-9cfc-4c1a-871d-aa2ef6676a49,Cicily,95,45,84,45,10,29,308,
f3aebfa8-2e26-47fe-bcdd-e6ecb9ef12d7,Ciclali,35,13,49,82,81,3,263,
9c1ff31a-0221-48fb-8765-8a1a0b4abe54,Cidney,21,34,55,39,59,49,257,
336ab294-2568-4a62-aaa3-f5fbb09cfca2,Cienna,8,85,75,20,48,21,257,
800ad643-9292-4f8b-96d0-d1d7beb6dfe6,Ciera,21,73,18,0,43,91,246,
6b58ddf0-6e3a-4ec4-b049-1a86cc49be53,Cigi,4,79,9,52,55,61,260,
ec520a24-54c6-4564-b9f1-73714ec3c704,Ciji,96,1,26,31,62,17,233,
eb162059-4214-4a2e-920c-a31d256ca652,Cilia,1,86,26,12,47,67,239,
a63c80f6-357f-4114-90ba-5ac894c54d9c,Cincere,52,40,38,23,30,11,194,
d2a27fe9-63d0-40eb-80e3-2a3048ac1509,Cindee,23,58,84,18,76,43,302,
2bc38d77-6a97-45be-927c-30c8685b68f9,Cinderella,35,17,85,53,82,2,274,
72294faa-5de0-4797-92b6-ac73e3defb1b,Cing,62,4,42,19,49,27,203,
27bdb6ba-0b78-4c9e-a29b-5d2ee9ce32e7,Cing,81,40,17,17,79,47,281,
f91bbac7-ab87-4c3f-8c42-d4d6d3d1504c,Cinthia,43,56,75,38,69,24,305,
b052d467-1db6-4f48-a76b-f8c43ce02f72,Cinthya,60,69,48,31,23,97,328,
d9122e50-7c77-4293-9b51-57e1ed07dbfb,Cisco,31,48,56,68,71,93,367,
473ca6c6-5ce3-47ea-8c18-e2da7fd838c1,Cisco,16,72,30,71,29,84,302,
b7f59ff5-d1f5-4240-8165-64e020092f19,Citlali,6,22,31,22,55,9,145,
0dba221f-b224-4af3-bca6-050e047ef016,Citlali,87,18,7,80,37,23,252,
78204bb7-5458-42a1-9fde-f42587cef393,Citlally,75,55,25,84,47,66,352,
8bc94ac9-5647-4403-a556-34836b96568b,Citlally,4,49,72,31,3,60,219,
7530c725-dd87-4747-b548-5cee91ff3ae6,Clairissa,62,53,12,90,2,12,231,
0cf69566-08ce-49bc-aa5a-9c124d442c63,Clarabel,94,59,27,61,80,3,324,
04a1fadd-9c2d-4d77-abea-bbd087eee4c6,Clarabelle,4,15,45,16,98,34,212,
616b55f6-5128-4c88-8057-02155b64f6c9,Claramae,12,21,32,70,43,87,265,
f07bf2d6-234e-48f5-a258-50439756780a,Clarice,31,12,54,54,49,79,279,
950db95c-0625-4155-9557-3a6f004b051a,Clarice,23,44,60,12,69,56,264,
48e1f329-052c-4a84-bd4b-9bb73e1395e1,Clarinda,19,45,41,9,23,9,146,
92065fcb-97c6-45cb-acb8-43addca830e0,Clarine,31,49,34,37,99,21,271,
df9bc10a-e4e2-4fca-99ab-e2ba16ba5707,Clarivel,90,75,8,8,38,91,310,
b3aa91ba-2f29-4711-abc1-0fd4955b2eb3,Clark,81,75,18,45,26,7,252,
07c01e46-64d1-42a5-9780-997e6f7ed708,Clarke,83,73,9,2,7,44,218,
42ef44a5-5bfa-414d-9885-4938b3645315,Clata,99,93,35,93,29,21,370,
ec1cf8e5-6273-45e1-b56a-5a7d9aee3d0e,Clatie,0,100,49,21,99,15,284,
7b1f2a60-402d-4230-9a78-5525f248a66e,Claude,74,61,44,78,33,12,302,
95e1d5e4-c0c9-4e71-a145-b190850ff18c,Claudell,99,40,89,11,23,77,339,
8c0eeb71-919f-402a-8c3a-44dbe2c247c3,Claudie,36,25,48,53,11,35,208,
74f2ab1a-59fd-4581-b7ef-b59d28503141,Claudius,29,18,20,81,2,37,187,
36840f44-3101-4fad-8dbe-fee472383f48,Claudius,44,85,28,14,97,25,293,
3c655079-b015-4fcf-ba59-5d97305ddacb,Claudius,34,15,94,83,76,67,369,
974d0a44-e3df-4cdd-a05a-4b6ed05501ec,Claudius,49,38,28,5,7,20,147,
daf8aef8-c180-42a6-b845-64b3b91b40e9,Claudy,1,84,14,9,35,55,198,
0664e5e1-6d44-4fa3-8281-1487f32bde1f,Clayten,15,30,91,36,28,24,224,
658b97b2-ba5d-463e-8fbf-58fc0f1ea663,Clayton,36,33,71,18,32,69,259,
706a6e3c-c809-4d6f-83e6-b286183509e2,Clearence,40,83,61,91,100,37,412,
9d925f56-9a4c-4750-b12c-21299a64be95,Cleason,95,96,48,99,8,84,430,
e50e3fcc-91eb-48f5-924e-9fa7ec499c69,Clebert,43,89,20,70,14,22,258,
b73c140f-9934-47fb-bba7-fa6fa7b9db75,Cledith,24,5,72,76,15,11,203,
5f5b1313-c178-44cf-a23f-d3f5cde17e17,Clela,19,9,62,24,97,70,281,
e8183ba1-093e-41b5-98b8-8e1364ff0be9,Clelia,91,95,88,83,10,66,433,
cb995f36-f6ea-4449-bb96-adf9c8eb2ccf,Clemence,19,31,99,80,13,62,304,
fa5c6b26-8a68-406e-8600-b39df87a18bb,Clement,13,95,100,66,52,92,418,
e02d1ef7-93f1-4a90-ab3e-e7d979582cbb,Clementina,88,92,78,23,53,25,359,
153e9487-d343-4751-a680-903b0aa50936,Clements,70,89,32,19,1,25,236,
318c27cc-c060-48bf-b5ef-7972526e6239,Clemson,53,51,35,50,70,86,345,
cd839652-28d4-4c65-a958-4f0a521bd5d4,Clenard,18,48,8,16,56,0,146,
619169f6-0a65-439f-8622-36ca3386b6ed,Cleotilde,83,60,93,69,19,34,358,
b87eea7d-253f-429a-aaeb-9341893e9e2f,Cletis,31,73,67,47,11,53,282,
806350f5-bee2-421f-a33d-d70247794053,Cleto,77,1,55,88,59,47,327,
48ffb8a8-da0d-4a90-baf7-897a7e5afb95,Cleva,96,80,39,80,47,43,385,
1fca7a1c-ab51-4808-8c43-2ce54227357b,Cleve,42,100,34,96,48,38,358,
178d57f5-db42-468f-ba71-b151f3ad7c24,Cleve,99,35,72,29,71,46,352,
4ee224f3-3380-4795-b39a-710cd2bf1f6b,Cleven,60,98,37,75,27,64,361,
a985d4d3-2c28-4b37-a993-2ec7964d2f0a,Cliffton,97,44,0,31,51,11,234,
e6e7b52c-52e9-4aeb-8a65-9895472cdcf0,Clifton,57,41,87,28,75,68,356,
342a67bf-cc38-414e-8f9d-a04e3cfe8db7,Clifton,25,49,100,15,66,56,311,
e38ded30-a201-4039-8c6b-bd63585a2548,Clorinda,22,32,31,78,62,9,234,
5691481d-6edc-46dc-9d88-84306a86df9b,Cloteal,80,96,55,8,36,22,297,
3a9bbc95-161a-4305-a94c-d0bb9585fe39,Clova,12,41,28,35,62,21,199,
53c111f9-688e-44a5-a66b-524874469104,Clover,61,24,95,82,86,87,435,
a30bd56e-fc64-43a9-a9ff-353fb772caaf,Cloyce,95,53,52,92,95,67,454,
d95cfe3a-2f91-4e46-aa29-47ad27e107a8,Clyde,85,28,80,55,52,54,354,
cfe3eec0-d00e-4f61-80a6-15a73be1df5c,Clydell,10,72,14,64,15,38,213,
cb3e7f28-c5c5-4a55-bf88-6744da4debdd,Clydell,23,95,6,14,59,8,205,
91f1e993-2a03-4d83-a7bb-751a8662df0d,Clydette,89,97,15,97,3,23,324,
f72df424-3a97-483a-90ba-6582d84b5b90,Coda,10,43,3,96,84,64,300,
43d6f27c-7448-4afd-bb34-e7ff64513cb9,Codi,9,40,42,97,2,95,285,
3c8f3d7c-1a45-48c6-a763-7a38d3470cc2,Colbert,97,21,71,74,6,89,358,
d175a414-c0c8-4771-b2f7-d26ff6f93df0,Colbi,82,42,77,29,80,84,394,
3711d0e0-5a9b-411b-b7ca-ede0646b6b2b,Colbi,12,21,78,78,58,96,343,
ab90dc38-e5fd-425d-992d-d48e7b573656,Colby,11,62,83,15,79,33,283,
0f858804-798a-4e98-b0d8-55c63f568dd5,Cole,91,95,60,73,62,69,450,
9cbe8bbb-b003-4805-8992-6ca36b80dd6f,Colen,48,82,75,5,5,39,254,
2ad621b6-b5bf-43ff-88ed-b17e5fd5e106,Colen,72,70,36,47,12,16,253,
763f762e-0382-41d6-ab69-008be193e854,Coley,1,55,63,85,51,37,292,
66fa9e58-becc-4281-ad1d-733f8f92e76a,Colin,44,62,71,79,38,52,346,
5ebc53d9-3fe4-4165-bb58-0d424d2a159a,Collene,20,33,10,49,71,44,227,
66baf334-c42c-4085-b125-a9fba61a59b0,Collier,92,26,2,7,69,31,227,
b6aa85c1-f90b-4ee2-8b43-1c578d662abc,Collin,97,3,89,70,90,55,404,
58cb61f3-2267-411c-8da1-e9a0631f7856,Collyns,90,100,42,76,88,18,414,
8e0c62dc-e518-4d59-b4ef-9c2614ae875c,Colonel,49,42,13,77,81,99,361,
3415ab57-7356-4344-8e1f-7021baf507a6,Colonel,4,99,20,7,74,36,240,
6b6d965e-c48d-45f9-a83f-d16397795b82,Colston,28,59,89,35,55,42,308,
b78ef8c2-3da6-435f-90f5-27e621fdbc5e,Colston,22,10,38,77,85,45,277,
66606f6a-fe55-4b41-a9ac-40cbf3a2a8ea,Colten,6,2,49,29,33,0,119,
a0429f37-2c0b-4817-8274-adffeeb1ef93,Coltrane,24,15,33,0,57,80,209,
c2792480-b73e-4a36-bf23-943aebb7ed78,Columba,82,83,33,17,94,87,396,
